code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"SD","TO. SAUDARA YUKI","Lampung","Lampung","CV. ANGKUTAN SAUDARA","<=3 karton harganya Rp. 75.000, >3 karton : Rp. 25.000","","(0721) 488924, 085366376665","Bapak Yuki","","JL. SLAMET RIYADI III NO.38
TELUK BETUNG LAMPUNG INDONESIA ",""
"SD","TO. SAUDARAKU","Lampung","Lampung","CV. ANGKUTAN SAUDARA","Rp. 25.000/karton, Dibawah 3 coli dicharge Rp.75.000. Sampai paling lama 2 hari","","08159078325","","","JL. TANJUNG PINANG NO.8
TANJUNG KARANG LAMPUNG INDONESIA ",""
"SD","TO. SEHAT SENTOSA","Lampung","Lampung","CV. SINAR DAGANG","Rp 20.000/karton","","08128080878, 081379908800","Tedi Sudianto","","JL. ALAMSYAH RPN RT.01/06
KEL. KELAPA TUJUH KEC. KOTABUMI SELATAN
LAMPUNG UTARA 34513 LAMPUNG INDONESIA ",""
"SD","TO. SEJAHTERA","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Biaya Kuli Rp. 1000/ Karton","09:00 s/d 15:00","(021) 43935223, 43935264
","","","JL. RAYA TUGU NO.30
TANJUNG PRIOK DKI JAKARTA INDONESIA",""
"SD","TO. SELAMAT/ TO. KURNIA","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Kuli 2,000 Ctn Parkir 5,000/Jam","09:00 s/d 14:30","0","","","JL. PINTU KECIL NO.21
RT.4/RW.1 ROA MALAKA KEC. TAMBORA
KOTA JAKARTA BARAT
DAERAH KHUSUS IBUKOTA JAKARTA 11230",""
"SD","TO. SEMBILAN","KOTA PALEMBANG","SUMATERA SELATAN","CV. DWIJAYA","Bayar Di Palembang (Potong Tagihan 20000/CTN)","","(0711) 356850","","","JL. PASAR BARU NO.9
16 ILIR SUMATERA SELATAN INDONESIA 
",""
"SD","TO. SEMBILAN-SEMBILAN","Lampung","Lampung","PT Jago Jaya Express","Rp 20.400/karton","","08127254499","","","JL. IKAN HIU BLOK C NO.12
TELUK BETUNG LAMPUNG INDONESIA ",""
"SD","TO. SENTOSA","Jambi","Jambi","GSG TRASINDO","Rp 27.750","","0811745278","","","JL. MR. M. ROEM NO.31
JAMBI INDONESIA",""
"SD","TO. SETIA BAKTI","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","(0251) 8373273","","JL. RAYA PEMDA KS. TUBUN NO.8
RT.005/RW.002 CIBULUH BOGOR UTARA
KOTA BOGOR
BOGOR 16143 ","Sudah berubah menjadi  PT. SUBUR JAYA CEMERLANG "
"SD","TO. SIDO WARAS","Lampung","Lampung","PT Jago Jaya Express","Rp. 15.000/karton","","0","","","",""
"SD","TO. SINAR","Garut","Jawa Barat","PT. PANCA KOBRA SAKTI","Rp 35.000/karton","","0","Uli","","KOMP. PASAR GUNTUR BLOK J NO.5
DESA HAUR PANGGUNG KEC. NAROGONG
KIDUL KAB GARUT",""
"SD","TO. SINAR FAJAR","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","","Nama Lain TO. MINI / TO. BAHAGIA / TO. SINAR FAJAR"
"SD","TO. SINAR INDAH","KABUPATEN KARAWANG BARAT","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","JL. RAYA NO.120
KARAWANG JAWA BARAT","sudah berubah menjadi CV. JENDELA MAS Jl. Jendral Ahmad Yani No.31 RT.003 RW.003 Tanjung Pura - Karawang Barat Jawa Barat Indonesia (0267) 8454655
"
"SD","TO. SINAR MUTIARA","Pontianak","Kalimantan Barat","HWU EKSPEDISI","","","(0561) 738566, 7061088","Aweng","","JL. GAJAH MADA 3
PONTIANAK KALIMANTAN BARAT",""
"SD","TO. SINAR SEHAT","Pringsewu","Lampung","CITRA AGUNG EKSPEDISI","Rp 20.000/karton","","085367640001","Evan Lison","","JL. JEND SUDIRMAN NO.428
RT.002/RW.001 KEL. PRINGSEWU UTARA KEC. PRINGSEWU
PRINGSEWU 35371 LAMPUNG INDONESIA",""
"SD","TO. SISKA","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","021-6339363","","","JL. SADAR IV NO.17B
PASAR PETOJO JAKARTA PUSAT
DKI JAKARTA",""
"SD","TO. SORLEX MANTEP SISMAX","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","",""," (021) 8440179","","","JL. SUKUH BLOK S1/7
KRANGGAN PERMAI BEKASI JAWA BARAT
",""
"SD","TO. SUBUR","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. TANJUNG DUREN RAYA NO.867
RT.7/RW.5 TANJUNG DUREN UTARA
KOTA JAKARTA BARAT
JAKARTA 11470",""
"SD","TO. SUMATERA JAYA","Bandar Lampung","Lampung","PT Jago Jaya Express","Rp. 15.000/karton","","(0721) 252827, 254870, 263822","","","JL. PADANG NO.1
TANJUNG KARANG BANDAR LAMPUNG
LAMPUNG
",""
"SD","TO. SUMATRA","KOTA PALEMBANG","SUMATERA SELATAN","CV. RATU SUKSES MANDIRI","Bayar Di Palembang (Potong Tagihan 40000/CTN)","","0","","","",""
"SD","TO. SUMATRA JAYA","BANDAR LAMPUNG","LAMPUNG","PAXEL","COD","","(0721) 252827
254870
263822","","","JL. PADANG NO.1
TANJUNG KARANG 
BANDAR LAMPUNG
LAMPUNG",""
"SD","TO. SUMBER BAHAGIA","KOTA JAKARTA SELATAN","DKI Jakarta ","PT. SARWA MANGGALLA RAYA","","","0","","","JL. CILEDUK RAYA NO.20
KEBAYORAN LAMA JAKARTA SELATAN
DKI JAKARTA
",""
"SD","TO. SUMBER NIAGA","KOTA PALEMBANG","SUMATERA SELATAN","PT. TTM","Di Bayar Customer","","(0711) 350287","Anyan","","JL. PASAR BARU NO.924
PALEMBANG SUMATERA SELATAN",""
"SD","TO. SUMBER SEHAT","KOTA CIREBON","Jawa Barat","DM PA DAMAI","Rp 20.000/karton. Minimal 5 karton, pembelian <5 harga tetap sama","","0","","","",""
"SD","TO. SUWANDI","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","(021) 5521853","","","JL. DR. SITANALA NO.37
GANG ALFAMART SITANALA TANGERANG
TANGERANG 15122 BANTEN",""
"SD","TO. TETAP JAYA","Lampung","Lampung","Agung Lestari Express","Rp. 35.000/karton, sebelumnya pakai Jago Rp. 15.000/karton","","(0725) 7857852, 081398001729
","","","JL. TJUT NYAK DIEN RUKO 5E NO.15
BARAT METRO LAMPUNG INDONESIA ",""
"SD","TO. TIBA II","Pangkal pinang","Kepulauan Bangka Belitung","PT. PAN EXPRESS ANGKASA","Rp 100.000/karton","","081284166655","","","MAYOR SYAFRIE RAHMAN NO.5
KEL. PASAR PADI KEC. GIRIMAYA PANGKAL PINANG 33142
KEP. BANGKA BELITUNG INDONESIA
",""
"SD","TO. TIGA-TIGA","Lampung","Lampung","PT Jago Jaya Express","Rp. 15.000/karton, sebelumnya ALE RP. 30.000/karton","","0811720233
","Asem","","JL. IKAN TONGKOL NO.12A
TELUK BETUNG LAMPUNG INDONESIA ",""
"SD","TO. WILL","Belitung","Kepulauan Bangka Belitung","EXPEDISI SAHABAT BELITUNG EKSPRES","Rp 30.000/karton",""," 081929557888","","","JL. JEND SUDIRMAN RT.12/RW.35
TANJUNG PANDAN BELITUNG ",""
"SD","Toko Obat MUNCAR/ SUKEITO PRANOTO","KOTA CIREBON","Jawa Barat","DM PA DAMAI","","","081320994500","","","Jl. Pekalipan No. 101, Kec. Pekalipan
Kota Cirebon Jawa Barat - Kota Cirebon  ",""
"SD","UD. SUBUR JAYA","KOTA MAKASSAR","SULAWESI SELATAN","KARYATI EKSPEDISI","Rp 67.200/karton","","(0411) 3616096, 3679429","Alex Chandra","","JL. SULAWESI NO.188-190
SULAWESI SELATAN INDONESIA ",""
"SD","VIHARA BUDDHA PADMASAMBHAVA","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","021-6006914","","","JL. PANGERAN JAYAKARTA NO.66 BLOK A NO.1-2-3
DKI JAKARTA INDONESIA ",""
"SD","Yayasan Global CEO Indonesia","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","","","","","","RATU AYU PIK
JL. PANTAI INDAH UTARA 2 NO. BLOK 9
PENJARINGAN",""
