code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"SF","APOTEK NURHIKMAH FARMA","KABUPATEN BANDUNG BARAT","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082123045766","","","KP. BABAKAN, DS. CIPATIK, RT. 01, RW. 01
CIHAMPELAS
KAB BANDUNG BARAT  ",""
"SF","APOTEK NURINDRA FARMA","KABUPATEN SUKOHARJO","JAWA TENGAH","PT Lion Express","COD","","","","","JL. RAYA CUPLIK - SUKOHARJO, TEGALSARI RT. 01, RW. 01, BULAKAN
SUKOHARJO
KAB SUKOHARJO  
JAWA TENGAH
",""
"SF","APOTEK NURUL","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","'0819678445","","","JL. GUNUNG RAYA NO. 27A CIREUNDEU
CIPUTAT TIMUR
KOTA TANGERANG SELATAN  ",""
"SF","APOTEK NUSA FARMA","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081211039638","","","RUKO DUA RESIDENCE NO 3
KABUPATEN BOGOR 16969
GUNUNG PUTRI
JAWA BARAT",""
"SF","APOTEK NUSABELA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","087775000644","","","JL. RAYA PASAR KEMIS SUKAASIH
PASAR KEMIS
KAB TANGERANG 15560
BANTEN",""
"SF","APOTEK NUSANTARA JAYA","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","NET 30","","02177211799","","","JL DEPOK INDAH 2 NO 121
BEJI
KOTA DEPOK
16421 
JAWA BARAT
",""
"SF","APOTEK NUSAWANGI 2","KABUPATEN CIANJUR","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA TANGGENG
KP. PASANGGRAHAN 2 RT.02/RW.05
TANGGEUNG
KABUPATEN CIANJUR  
JAWA BARAT",""
"SF","APOTEK NYAKNA 2","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","082167637376","","","JL. SULTAN AGENG TIRTAYASA KUNCIRAN INDAH
PINANG (PENANG)
KOTA TANGERANG 15142
BANTEN",""
"SF","APOTEK NYANA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","","82114999588","","JL. MAULANA HASANUDIN PERTIGAAN SIPON
CIPONDOH
KOTA TANGERANG ",""
"SF","APOTEK NYIMAS DEWI","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","082112421668","","","JL. RAYA KRONJO KM.7
KP PALA KRESEK
KABUPATEN TANGERANG 15620
BANTEN",""
"SF","APOTEK OJA FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. AHMAD YANI KP OJA
PISANGAN JAYA SEPATAN
KABUPATEN TANGERANG  
BANTEN",""
"SF","APOTEK OKEY FARMA","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","0315040449","","","JL. NGANGEL REJO KIDUL 64
WONOKROMO
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK OLIVIA II","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. TIPAR CAKUNG NO.01 RT.04/RW.02
SUKAPURA CILINCING
KOTA JAKARTA UTARA 14140 
DKI JAKARTA",""
"SF","APOTEK ONE HEALTH","KABUPATEN SIDOARJO","JAWA TIMUR","PAXEL","COD","","082112865699","","","STAFORD BLOCK ST01 NO.7A CITRA HARMONI
TAMAN
KAB SIDOARJO
JAWA TIMUR",""
"SF","APOTEK ORANGE","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","'02184936072","","","JALAN RAYA CIANGSANA NO. 411
GUNUNG PUTRI
KAB BOGOR 16960 
JAWA BARAT",""
"SF","APOTEK ORION GALANGGANG","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","081321732142","","","JL. GALANGGANG NO.5
BATU JAJAR
KAB BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK OVITA FARMA","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA CIHIDEUNG- CIDAHU
CIDAHU
KAB KUNINGAN  
JAWA BARAT",""
"SF","APOTEK PA ATING","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","0225940045","","","JL. RAYA BANJARAN 148
BANJARAN
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK PADA SEHAT","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","087805723551","","","JL. RAYA PURWAKARTA NO.99
PADALARANG
KABUPATEN BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK PAKUAN","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","0227802604","","","JL. PAKUAN 1 NO.1
PANYILEUKAN
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK PALAPA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","JL. PALAPA RAYA RUKO 
SERPONG GREEN PARK
SERPONG
KOTA TANGERANG SELATAN ",""
"SF","APOTEK PALAPA 2","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RUKO GRAND SERPONG RESIDENCES 2 BLOK A NO.10",""
"SF","APOTEK PALEM SARI","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","0318681088","","","JL. PALEM SARI KO58
GUNUNGANYAR
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK PALTIGA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","081910154746","","","JL. CIJERAH NO. 4 PAL 3
BANDUNG KULON
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK PAMIJAHAN","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","081221075227","","","JL. SURYANEGARA BLOK A NO.07 PLUMBON
PLUMBON
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK PANCA WARAS","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","(021) 4300581","","","JL. GORONTALO UJUNG NO.10
RT.005/RW.001 KEL. SUNGAI BAMBU KEC. TANJUNG PRIOK
JAKARTA UTARA DKI JAKARTA
",""
"SF","APOTEK PANDA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085311988363","","","JL. DASA DARMA NO.28
RAWALUMBU
KOTA BEKASI 17116
JAWA BARAT",""
"SF","APOTEK PANDANARAN","KABUPATEN SLEMAN","DI YOGYAKARTA","PAXEL","COD","","087836743950","","","PANDANARAN CANDIWINANGUN SARDONOHARJO
NGAGLIK
KAB SLEMAN
DI YOGYAKARTA",""
"SF","APOTEK PANGSOR","KABUPATEN SUMEDANG","JAWA BARAT","PAXEL","COD","","087824094070","","","JL. RAYA BANDUNG GARUT KM 24,5
CIMANGGUNG
KAB SUMEDANG
JAWA BARAT",""
"SF","APOTEK PAPAN MAS","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PAPAN MAS NO.1A
TAMBUN SELATAN
KABUPATEN BEKASI
JAWA BARAT",""
"SF","APOTEK PARAHITA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","083822309292","","","JL. MELONG ASIH NO.52A
BANDUNG KULON
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK PARAHYANGAN","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","081320675552","","","JL. LENGKONG BESAR NO.54
LENGKONG
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK PARMAHOT","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PERUM. VILA MUTIARA GADING 2 KIOS ROXY BLOK D 14 KAV. NO.11A
TAMBUN UTARA
KABUPATEN BEKASI  
JAWA BARAT",""
"SF","APOTEK PASAR KEMIS","KABUPATEN TANGERANG","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'082211089949","","","JL. PASAR KEMIS - SINDANG JAYA
SINDANG JAYA
KAB TANGERANG 15560 ",""
"SF","APOTEK PASTI MURAH","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","082111289851","","","JL. TALUN NO.81
IBUN
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK PATEN","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. BOULEVARD RAYA LA 6 NO.14 KELAPA GADING PERMAII
KELAPA GADING
KOTA JAKARTA ",""
"SF","APOTEK PATEN RUNGKUT","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","085101503638","","","JL. RUNGKUT MADYA NO.111
RUNGKUT
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK PATRIOT","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02188263952","","","JL. SULTAN AGUNG NO.8
BEKASI BARAT
KOTA BEKASI 17132
JAWA BARAT",""
"SF","APOTEK PEKAPURAN","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PEKAPURAN NO.13
KOTA DEPOK 16454 
JAWA BARAT",""
"SF","APOTEK PELANGI","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","087795510810","","","PASAR SEGAR GRAHA RAYA BINTARO RUKO RB 1 NO.8
SERPONG UTARA
KOTA TANGERANG SELATAN 15322
BANTEN",""
"SF","APOTEK PELITA HARJAMUKTI","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","","","","RUKO GREEN HARJAMUKTI
JL. PRAMUKA NO.9C
HARJAMUKTI
KOTA CIREBON
JAWA BARAT",""
"SF","APOTEK PENUAI","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081808340583","","","JL SWADAYA RAYA 39 BLOK 1 NO 1
GROGOL PETAMBURAN
KOTA JAKARTA BARAT 11720 
DKI JAKARTA
",""
"SF","APOTEK PERDANA","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'081389488383","","","JL. KAYU TINGGI NO. 8
CAKUNG
KOTA JAKARTA TIMUR 13910 
DKI JAKARTA",""
"SF","APOTEK PERJUANGAN","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","08112013854","","","JL. YUDHASARI II SUNYARAGI
KESAMBI
KOTA CIREBON 45132
JAWA BARAT",""
"SF","APOTEK PERMAI","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0895367158953","","","JL. CIBANTENG RAYA NO.40
RT/RW.01/07 RAWA BADAK UTARA
KOJA
KOTA JAKARTA UTARA
DKI JAKARTA",""
"SF","Apotek Permata","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA HANKAM NO.107
PONDOK MELATI
KOTA BEKASI JAWA BARAT",""
"SF","APOTEK PERMATA AGUNG","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","08961710794","","","JL. PERMATA RAYA RUKO R2 NO.6A TANIMULYA
NGAMPRAH
KAB BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK PERMATA HATI","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","","","","JL. CILILIN SINDANGKERTA SITUHIANG KM 5,5
CILILIN
KAB BANDUNG BARAT  
JAWA BARAT",""
"SF","APOTEK PERMATA KASIH","KOTA DEPOK","JAWA BARAT","","","","'02187332700","","","JL. RADAR AURI NO. 30
CIMANGGIS
KOTA DEPOK 16452 
JAWA BARAT",""
"SF","APOTEK PERMATA KREO","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","'081212199996","","","JL. CHAIRIL ANWAR, RUKO NO. 3 KREO LARANGAN
CILEDUG
KOTA TANGERANG  ",""
"SF","APOTEK PERMATALAB","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","NET 30","","","","","JLN RUKO SENTRA ANEKA NIAGA BLOK A NO 12 A
MEDAN SATRIA
KOTA BEKASI  
JAWA BARAT
",""
"SF","APOTEK PERSADA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085779315177","","","JL. PASAR LAMA CIKARANG BLOK B NO.5
CIKARANG UTARA KABUPATEN BEKASI
KOTA BEKASI 17530
JAWA BARAT",""
"SF","APOTEK PERUM","KOTA CIREBON","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL.. TAMAN RAYA KALIJAGA
HARJAMUKTI
KOTA CIREBON  
JAWA BARAT",""
"SF","APOTEK PERUMNAS","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081383382461","","","JL. KARET RAYA NO.17A PERUMNAS 1
CIBODAS
KOTA TANGERANG
BANTEN",""
"SF","APOTEK PERUMNAS DASANA","KABUPATEN TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PERUM DASANA INDAH BLOK RD 1 NO.1
KELAPA DUA
KAB TANGERANG 15810 
BANTEN",""
"SF","APOTEK PERWITA","KABUPATEN SLEMAN","JAWA TENGAH","PAXEL","COD","","","","","JL. BESI JANGKANG YOPAH SUKOHARJO
NGAGLIK
KAB SLEMAN 55581 
DI YOGYAKARTA",""
"SF","APOTEK PHARM 24 RE. MARTADINATA","Yogyakarta","JAWA TENGAH","PAXEL","COD","","0274419859","","","JL. RE. MARTADINATA NO.63B
WIROBRAJAN
KOTA YOGYAKARTA
DI YOGYAKARTA",""
"SF","APOTEK PHARMASIA CIDENG","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JALAN RAYA CIDENG KEDAWUNG
KABUPATEN CIREBON
KAB CIREBON  
JAWA BARAT",""
"SF","APOTEK PHARMASIA CIREA","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. DESA CIREA RT.02/RW.02
DESA CIREA MANDIRANCAN
KAB KUNINGAN  
JAWA BARAT",""
"SF","APOTEK PHARMASIA GESIK","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","089680976784","","","JL. KI AGENG TAPA BLOK KEMBANG RT. 3/3 DESA GESIK TENGAH TANI
TENGAH TANI
KAB CIREBON JAWA BARAT",""
"SF","APOTEK PIK","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","02166697046","","","JL. PLUIT KARANG JELITA BLOK Y5B NO.17A MUARA KARANG
PENJARINGAN
KOTA JAKARTA UTARA 14440
DKI JAKARTA ",""
"SF","APOTEK PILANG","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","0810230055582","","","JL. PILANG RAYA NO.110
KEDAWUNG
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK PIMISI","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. TAMAN SUNTER INDAH BLOK HJ 2 NO. 22 RT.13/RW.12
SUNTER AGUNG SUNTER JAYA
TANJUNG PRIOK
KOTA JAKARTA UTARA 14350 
DKI JAKARTA",""
"SF","APOTEK PINANG SEHAT","KOTA TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085945771902","","","JL. HR RASUNA SAID RAYA PEKOJAN PINANG
PINANG (PENANG)
KOTA TANGERANG
BANTEN",""
"SF","APOTEK PINTU AER","KOTA CIMAHI","JAWA BARAT","PAXEL","COD","","089614242044","","","JL. CIGUGUR TENGAH NO.6
CIMAHI TENGAH
KOTA CIMAHI
JAWA BARAT",""
"SF","APOTEK PINUS","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","","","","RUKO PINUS REGENCY
ARCAMANIK
KOTA BANDUNG  
JAWA BARAT",""
"SF","APOTEK PITA SEHAT","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085882110118","","","PERUM PURI GADING BLOK 5GB NO.50
PONDOK MELATI
KOTA BEKASI 17414
JAWA BARAT",""
"SF","APOTEK PLUS SERPONG FARMA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","'085284480210","","","JL. RAYA PASAR JENGKOL, KEL. BABAKAN
SETU
KOTA TANGERANG SELATAN  ",""
"SF","APOTEK POLA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","085810005955","","","JL. RAYA RAGUNAN B2
PASAR MINGGU
KOTA JAKARTA SELATAN 12520
DKI JAKARTA",""
"SF","APOTEK POLARIS","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","081933366996","","","JL. NGAGEL JAYA UTARA IV NO.33
GUBENG
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK PONDOK HIJAU","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA PONDOK HIJAU PERMAI
RT.002/RW.11
RAWALUMBU
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK PONDOK MELATI","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082122512604","","","JL. RAYA HANKAM NO.41
PONDOK MELATI
KOTA BEKASI 17415
JAWA BARAT",""
"SF","APOTEK PONDOK RANJI","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","082123924175","","","JL. WR SUPRATMAN NO.1 KEL. RENGAS
KOTA TANGERANG SELATAN
CIPUTAT TIMUR
DKI JAKARTA",""
"SF","APOTEK PONDOK TIMUR","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PTI RAMA BLOK B NO.11
MUSTIKA JAYA
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK POYAHAN","KABUPATEN BANTUL","DI YOGYAKARTA","PAXEL","COD","","","","","POYAHAN PUNDONG
PUNDONG
KAB BANTUL  
DI YOGYAKARTA",""
"SF","APOTEK PRADANA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","02173450680","","","JL. HOS COKROAMINOTO RUKO CBD BLOK A3 NO. 5
CILEDUG
KOTA TANGERANG 15153
BANTEN",""
"SF","APOTEK PRASOJO ASIH HUSODO","KABUPATEN SUKOHARJO","JAWA TENGAH","PAXEL","COD","","02735331388","","","JL. RAYA UTARA WATUKELIR
JATINGARANG WERU
KAB SUKOHARJO
JAWA TENGAH",""
"SF","APOTEK PRATAMA 2","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. KALITANJUNG KEL. LEMAH ABANG
HARJAMUKTI
KOTA CIREBON  
JAWA BARAT",""
"SF","APOTEK PRATAMA FARMA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA BELENDER BLOK MANIS RT.02
KARANGWARENG
KAB CIREBON  
JAWA BARAT",""
"SF","APOTEK PRATAMA KESAMBI","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","082130012934","","","JL. PERJUANGAN NO.15 KESAMBI
KESAMBI
KOTA CIREBON
JAWA BARAT",""
"SF","APOTEK PRATISTA PHARMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","08567774945","","","JL. PEMUDA NO.27
BEKASI BARAT
KOTA BEKASI 17134
JAWA BARAT",""
"SF","APOTEK PRIMA FARMA 2","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","NET 30","","","","","JL. MOCH. KAHFI II NO.1
JAGAKARSA
KOTA JAKARTA SELATAN 
12640
02178883586
DKI JAKARTA
",""
"SF","APOTEK PRIMA JAYA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN. MAYOR OKING NO. 108
BEKASI TIMUR
KOTA BEKASI  
JAWA BARAT
",""
"SF","APOTEK PRIMA SEHAT","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02188336468","","","JLN TEUKU UMAR NO 12
CIKARANG BARAT
CIKARANG BARAT 17530 
JAWA BARAT
",""
"SF","APOTEK PRIMA SERANG","KABUPATEN KULON PROGO","JAWA TENGAH","PAXEL","COD","","082226189961","","","JL. PENGASIH - SENTOLO SERANG
SENDANGSARI PENGASIH
KAB KULON PROGO 55652
DI YOGYAKARTA",""
"SF","APOTEK PRINGGOLAYAN","KOTA SURAKARTA","JAWA TENGAH","PT Lion Express","","","","","","JL. PANGERAN WIJIL NO. 23, TIPES
SERENGAN
KOTA SURAKARTA  
JAWA TENGAH",""
"SF","APOTEK PRISMA FARMA","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","JL. STASIUN DELANGGU TARUKAN
SABRANG DELANGGU
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK PRISMA FARMA BINONG","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","082217371661","","","JL. RAYA BINONG NO.5-21 BINONG
CURUG
KAB TANGERANG 15810
BANTEN",""
"SF","APOTEK PROVITA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","0217492619","","","JL. IR. H. JUANDA NO. 125
CIPUTAT TIMUR
KOTA TANGERANG SELATAN 15411
BANTEN",""
"SF","APOTEK PUJI MULIA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081380268139","","","JL. RAYA KRESEK KM.3
BALARAJA
KABUPATEN TANGERANG 15610
BANTEN",""
"SF","APOTEK PULASAREN","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","0231207842","","","JL. PULASAREN NO.28
LEMAHWUNGKUK
KOTA CIREBON
JAWA BARAT",""
"SF","APOTEK PULAU","KABUPATEN CIANJUR","JAWA BARAT","PAXEL","COD","","","","","JL. SELAMET NO.76
CIANJUR
KABUPATEN CIANJUR
JAWA BARAT",""
"SF","APOTEK PULIH","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA KRANGGAN NO.148
JATI SAMPURNA
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK PULO INDAH","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","+62817893339","","","KOMPLEKS TPI PENGGILINGAN BLOK M NO.23
CAKUNG
KOTA JAKARTA TIMUR 13940 
DKI JAKARTA
",""
"SF","APOTEK PUNDONG FARMA","KABUPATEN BANTUL","DI YOGYAKARTA","PAXEL","COD","","082173188492","","","JL. JOYO WINOTO DEPAN PASAR
PUNDONG
KAB BANTUL 55771
DI YOGYAKARTA",""
"SF","APOTEK PUNGGAWA FARMA","KABUPATEN SLEMAN","JAWA TENGAH","PAXEL","COD","","","","","JL. SIDOMOY CEBONGAN GESIKAN
GODEAN
KAB SLEMAN 55264 
DI YOGYAKARTA",""
"SF","APOTEK PURI FARMA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. GRAMA PURI BLOK D6 NO.11
CIBITUNG
KABUPATEN BEKASI  
JAWA BARAT ",""
"SF","APOTEK PURI HUSADA","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","8704193","","","JL. RUNGKUT MENANGGAL HARAP I/22
RUNGKUT
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK PURNAMA BABELAN","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085322229797","","","JL. PS BABELAN
BABELAN
KABUPATEN BEKASI 171610
JAWA BARAT",""
"SF","APOTEK PURWODADI","KABUPATEN PURWOREJO","JAWA TENGAH","PAXEL","COD","","081229942634","","","JL. LETNAN KEMIS, RT. O3, RW. O2
PURWODADI
KAB PURWOREJO ",""
"SF","APOTEK PUSAT MEDIKA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN. RAYA PERJUANGAN NO. 34
BEKASI UTARA
KOTA BEKASI  
JAWA BARAT
",""
"SF","APOTEK PUSPHITA","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'0216505896","","","JL. SUNTER MAS RAYA BLOK P NO. 7
TANJUNG PRIOK
KOTA JAKARTA UTARA 14260 ",""
"SF","APOTEK PUTRA BUNGSU FARMA","KABUPATEN KLATEN","JAWA TENGAH","","COD","","","","","PETENGAN, KEDEN, PEDAN
PEDAN
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK PUTRA FARMA 2","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","0226868073","","","JL. RAYA CIMAREME BATUJAJAR NO.25
NGAMPRAH
KAB BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK PUTRI DAMAI","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. KRAMAT JAYA RAYA NO.33B (DEPAN ISLAMIC CENTER)
KOJA
KOTA JAKARTA UTARA  
DKI JAKARTA",""
"SF","APOTEK PUTRIANA","KOTA BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","VILLA BOGOR INDAH BB. 3 NO. 26, RT. 01, RW. 14, KEDUNGHALANG
BOGOR UTARA - KOTA
KOTA BOGOR 16157 
JAWA BARAT",""
"SF","APOTEK Q FARMA","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","082269858008","","","JL. PERMATA RAYA KOMPLEK PERMATA NO.5
HARJAMUKTI
KOTA CIREBON
JAWA BARAT",""
"SF","APOTEK Q-AL FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085850577689","","","JL. RAYA KUKUN - DAON KP RIBUT SAMPING PERUM VILAGIO
KEMIRI
KAB TANGERANG 15530
BANTEN",""
"SF","APOTEK Q-TA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","082110004016","","","JL. CEMPAKA RAYA, PS. LAMA CISOKA
CISOKA
KAB TANGERANG 15730 ",""
"SF","APOTEK R12","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'02193698725","","","JL. RM. KAHFI NO. 27
JAGARAKSA
KOTA JAKARTA SELATAN 12620 
DKI JAKARTA",""
"SF","APOTEK R24","KABUPATEN BOGOR","JAWA BARAT","","COD","","02122887901","","","RUKO COMMPARK BLOK G NO. 93
CILEUNGSI
KAB BOGOR JAWA BARAT

",""
"SF","APOTEK RABBANI","KABUPATEN CIANJUR","JAWA BARAT","PAXEL","COD","","02632261673","","","JL. RUMAH SAKIT RUKO NO.1 CIANJUR
KABUPATEN CIANJUR 43216
JAWA BARAT",""
"SF","APOTEK RACHMAT","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","PERUM LIMUS PRATAMA JALAN PALEM RAYA BLOK C NO.11 CILEUNGSI BOGOR",""
"SF","APOTEK RADJA","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. CEMPEDAK RAYA
TAPOS
KOTA DEPOK  
JAWA BARAT
",""
"SF","APOTEK RAFA REFA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","083141669154","","","JL. SAPAN SUMBER SARI
CIPARAY
KAB BANDUNG 40381
JAWA BARAT",""
"SF","APOTEK RAFAH","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","02187783472","","","JL. MONUMEN PANCASILA SAKTI KAV/8
CIPAYUNG
KOTA JAKARTA TIMUR 13810 
DKI JAKARTA
",""
