code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"MT","KF. M Toha","Bandung","Jawa Barat","JNE","","","022-4201596","","","JL. RAYA MOH TOHA NO.274 BANDUNG
CISEUREUH KEC. REGOL
BANDUNG 40243
JAWA BARAT",""
"MT","KF. Mayang","Kota Baru","Jambi","JNE","","","","","","",""
"MT","KF. Meruya","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. MT HARYONO","Balikpapan","Jawa Timur","JNE","","","","","","","arsy"
"MT","KF. Pasaman","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF. Pejuang Jaya","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Pemuda","Bukit Tinggi","Sumatera Barat","JNE","","","0","","","",""
"MT","KF. Plaju","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF. PONDOK BENDA","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Pondok Betung","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Pondok Kacang","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. PURNAMA","Pontianak","Kalimantan Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF. PUTRI TUNGGAL","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. R.Soekamto","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF. Raden Fatah","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Rogojampi","Banyuwangi","Jawa Timur","PT Lion Express","","","","","","JL. RAYA ROGOJAMPI
RUKO CENTER NIAGA NO.A-3
MARAS ROGOJAMPI",""
"MT","KF. SAIGON","Pontianak","Kalimantan Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF. Sariwangi","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF. Sbrang Padang","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF. SEMARANG","Semarang","Jawa Tengah","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF. SERUNI","Pontianak","Kalimantan Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF. SETHADJI","Palangkaraya","Kalimantan Tengah","JNE","","","","","","","arsy"
"MT","KF. SIDOARUM","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF. SITUBONDO","Situbondo","Jawa Timur","JNE","","","","","","","arsy"
"MT","KF. SOETA","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF. Stasiun Bandung","Bandung","Jawa Barat","JNE","","","022-4201596","","","JL. STASIUN SELATAN NO. 25
KB. JERUK KEC. ANDIR
BANDUNG 40181
JAWA BARAT","Arsy"
"MT","KF. Sudirman","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF. Sudirman Cirebon","KABUPATEN KUNINGAN","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF. Sukaraja","KABUPATEN BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Sumpah Pemuda","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF. TASIKMALAYA","Tasikmalaya","Jawa Barat","PT. LESTARI JAYA RAYA","","","","","","",""
"MT","KF. THE ICON BSD","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Tirtayasa","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF. Ubud 3 HANOMAN","Gianyar","Bali","JNE","","","0","","","",""
"MT","KF. UMB Bengkulu","Bengkulu","Bengkulu","JNE","","","0","","","",""
"MT","KF. VETERAN","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","","arsy"
"MT","KF. Warung Buncit","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Wisma Asri","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF. Wonosari","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0001","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0002","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0003","Serang","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0004","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0005","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0006 Pejompongan","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0007 Juanda","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0010","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0011","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0012","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0014","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0021","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0022 UPN","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0023 Kendangsari","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0024 Dharmawangsa","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0025 Darmo 2-5","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0027","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0035","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0035 Ngagel","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0040","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF.0041","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0042 Blok M","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0043","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0045 Darmo 95","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0046","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0047 Radal","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0048","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0049","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0050","KABUPATEN BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0051","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0052","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0055 Keb Lama","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0058","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0062","Jember","Jawa Timur","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF.0064","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0066 Pattimura","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0070","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0072","Bengkulu","Bengkulu","JNE","","","0","","","",""
"MT","KF.0078","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0080","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0082","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0094","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.0095","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0096 Slipi","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0102 Tabanan","Tabanan","Bali","JNE","","","0","","","",""
"MT","KF.0108 Teuku Umar","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0110","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0113 Tajur Lama","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0115","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0118","Pangkal Pinang","Kepulauan Bangka Belitung","JNE","","","0","","","",""
"MT","KF.0125 Singaraja","Buleleng","Bali","JNE","","","0","","","",""
"MT","KF.0126","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0127","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0130","Sorong","Papua","JNE","","","","","","","arsy"
"MT","KF.0131","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0140","Cilegon","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0141 Kesambi","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0143","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0146","Bukit Tinggi","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.0147","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0152 Ps Minggu","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0154 Gatsu","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0156","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0157","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0166","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0167 Bumi Waras","KOTA CIMAHI","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0173 Sanur","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0175","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0190 Ubud","Gianyar","Bali","JNE","","","0","","","",""
"MT","KF.0192 G Sangiang","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0193","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0198","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0200 Tohpati","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0202","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0204","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0207","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0209 Rosarum","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0211 Sesetan","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0219 St Gintung","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0221","Bengkulu","Bengkulu","JNE","","","0","","","",""
"MT","KF.0222","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0232 Seminyak","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0235 Imam B","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0236 Taman Griya","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0238","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.0239 Diatari","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0240","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0241","JEMBER","JAWA TIMUR","PT Lion Express","","","","","","Jl. Panglima Sudirman No. 46
Kp. Using, Jemberlor, Kec. Patrang
Jember 68118 
Jawa Timur
",""
"MT","KF.0242 Kuta","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0243","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0253","Serang","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0254 Pos Pengumbe","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0256","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0267 Bintaro","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0268 PCI","Cilegon","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0276 Manyar","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0278 Versailes","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0282 Ks Tubun","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0284 Narogong","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0285 Way Halim","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0286 Padang Asri","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0289","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0295","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0296 Modernland","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0298 Benhil","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0304","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0307","Banyuwangi","Jawa Timur","JNE","","","","","","","arsy"
"MT","KF.0318 KMC","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0319","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0320 Amanah","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0322 Villa Dago","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0327 Anda","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0330 Harapan Inda","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0340 Cikarang","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0342 Semanan","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0345 Rachmat","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0346","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0347 Pekayon","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0348 Dramaga","KABUPATEN BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0350 Kelapa Gading","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0352 Margonda","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0355 Pasteur","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0356","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0357","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF.0358","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0359 Otista","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0360","Sumedang","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0363","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0364 Santa","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0366 Maharaja","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0367 Jati Asih","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0369 Tuparev","KABUPATEN CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0372","Payakumbuh","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.0375 Kartini","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0376 Tj. Benoa","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0380 Fanta","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0381 Rafa","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0382 K3","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0384 Legian","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0386","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.0387 Pondok Gede","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0389","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0391","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0394 Siliwangi","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0398 Dempo","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0399 Kebon Bawang","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0400 Galaxy","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0405 Subang","Subang","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0406 Jamal","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0407 MULYO","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0412 Dsix","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0414 Gunung Agung","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.0415 Petitenget","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0416 Sentul","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0421 Jaya","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0422 Sumber","KABUPATEN CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0424 Jimbaran","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0429 CMR","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0432 Pandugo","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0446 Narogong","KABUPATEN BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0447 Cirendeu","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0452 Cilandak","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0456 Cinere","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0457 Alam Sutera","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0459 Lidah Wetan","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0460 Gwalk","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0461 Tambun","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0466 Granwis","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0467 Antasari","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0471 Celentang","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0472 A Ayani","Serang","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0473 Boulevard","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0475 Beringin","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0476 Citra","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0478 Symphoni","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0480 Prabumulih","Prabumulih","Sumatera Selatan","JNE","","","0","","","",""
"MT","KF.0485 Ciliwung","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0486 Jatimulya","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0491 Sawangan","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0493 GN Jati Kesa","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0494 Beji","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0495 Buah Batu","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0497 TKI","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0498 Sindang Laya","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0503 Suta","Pangkal Pinang","Kepulauan Bangka Belitung","JNE","","","0","","","",""
"MT","KF.0504 Kuningan","Kuningan","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0506 Galuh","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0507 Cibitung","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0508 Nusantara","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0509 Kemang","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0510 Lt.Ag","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0511 Klampis","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0520 TBN3","Tabanan","Bali","JNE","","","0","","","",""
"MT","KF.0522 Probolinggo","Probolinggo","Jawa Timur","PT Lion Express","","","","","","JL. DR. SUTOMO NO.213
MANGUNHARJO KEC. MAYANGAN",""
"MT","KF.0524 Banteng","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0526 RUNGKUT","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.0527 Srengseng","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0530 Alai","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.0531 Perumnas","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0532 SINGA3","Singaraja","Bali","JNE","","","0","","","",""
"MT","KF.0534 Cahaya Ameli","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0535 Ciputat Raya","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0536 Cisoka Ex Cibodas","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0537 Lubuk Lingga","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0538 Rama","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0539 Sudirman S L","Pangkal Pinang","Kepulauan Bangka Belitung","JNE","","","0","","","",""
"MT","KF.0540 Semabung","Pangkal Pinang","Kepulauan Bangka Belitung","JNE","","","0","","","",""
"MT","KF.055 OSHCS","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0550 Taman Palem","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0551 Bosih","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0552 Pilar","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0553 Rahayu","Bandar Jaya","Lampung","JNE","","","0","","","",""
"MT","KF.0558 Nifido","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
"MT","KF.0559 Balaraja","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0560 Kelapa Dua","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0561 Graha Raya","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0563 Utama","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0568 Bojong Sari","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0573 Amalia","KOTA PALEMBANG","SUMATERA SELATAN","JNE","","","0","","","",""
